game_number,team_team_id,team_goals,team_pim,team_shots,team_powerPlayPercentage,team_powerPlayGoals,team_powerPlayOpportunities,team_faceOffWinPercentage,team_blocked,team_takeaways,team_giveaways,team_hits,team_SV_Pct,team_SH_Pct,team_CF_Pct,team_win,is_home_team,home_victory
2019020855,17.0,1.7,8.45,26.1,10.415000000000001,0.3,2.85,49.555,13.4,4.7,10.4,24.25,0.89537633225,0.06148176355,0.45149338724999993,0.15,1,True
2019020866,17.0,1.8,8.0,25.6,9.580000000000002,0.3,2.9,49.575,13.4,4.7,10.85,24.1,0.9028219844,0.06507825480000001,0.4408866653,0.2,0,True
2019020884,17.0,1.8,8.3,25.55,9.580000000000002,0.3,2.9,49.955,13.8,4.45,9.85,23.35,0.90237753995,0.0651931973,0.4451001484499999,0.2,0,True
2019020895,17.0,1.65,8.5,24.9,10.830000000000002,0.35,3.0,50.195,13.75,3.95,9.5,22.9,0.9030185656,0.061988069050000004,0.4404260626,0.2,0,True
2019020906,17.0,1.65,8.55,25.2,10.830000000000002,0.35,3.05,49.754999999999995,12.95,4.25,9.45,23.3,0.9007046193499999,0.06141114595,0.44494286935,0.2,0,True
2019020923,17.0,1.6,8.1,25.45,10.830000000000002,0.35,2.95,49.91,12.25,4.4,8.9,23.35,0.8935617622,0.060924133000000005,0.4447966705,0.15,1,True
2019020941,17.0,1.75,8.0,25.55,10.830000000000002,0.35,2.85,50.315,12.2,4.6,9.5,23.3,0.8925128111500001,0.06675021995,0.4439902188999999,0.2,0,True
2019020963,17.0,1.7,8.2,25.6,11.665000000000001,0.35,2.8,50.735,11.8,4.5,9.95,22.65,0.8944358880500001,0.06426104244999999,0.44468066764999997,0.2,1,False
2019020975,17.0,1.6,7.9,25.55,11.665000000000001,0.35,2.7,49.77500000000001,11.7,4.65,10.4,22.5,0.8952051187999999,0.06104265164999999,0.44063361819999997,0.15,1,False
2019020989,17.0,1.55,8.5,25.55,11.665000000000001,0.35,2.7,49.52,11.85,4.55,10.2,22.55,0.8919793123499999,0.05925693739999999,0.44341968784999997,0.15,1,False
2019021005,17.0,1.55,8.5,25.75,11.665000000000001,0.35,2.7,49.24500000000001,11.5,4.45,10.2,21.7,0.8877770331499999,0.05890728704999999,0.4462768307,0.15,0,False
2019021017,17.0,1.6,8.8,25.35,14.165000000000001,0.4,2.7,49.17500000000001,12.5,4.3,9.55,21.3,0.8993154947,0.0614866521,0.4321428438,0.2,1,False
2019021044,17.0,1.6,8.8,24.8,12.915000000000001,0.35,2.7,49.72000000000001,12.2,4.2,9.25,21.25,0.8983144937,0.06254029195,0.43380748745000003,0.2,1,True
2019021060,17.0,1.65,7.75,24.65,15.415000000000001,0.4,2.45,49.28500000000001,11.95,4.15,9.75,21.95,0.9008533962500002,0.06475457765,0.432493685,0.25,1,False
2019021074,17.0,1.7,7.55,24.8,17.080000000000002,0.45,2.5,49.77000000000001,12.0,3.9,10.45,21.65,0.9010035463999999,0.06589743480000002,0.4371421785,0.25,1,False
2019020311,23.0,3.15,8.85,33.6,22.665,0.9,3.95,54.02,14.75,7.15,8.45,18.4,0.9180784795499999,0.09471251584999998,0.5305730779000001,0.45,1,False
2019020327,23.0,3.25,9.25,33.55,24.330000000000002,1.0,4.05,54.69000000000001,14.65,7.15,8.3,18.15,0.9140270961499999,0.0979322128,0.52990641125,0.45,0,True
2019020339,23.0,3.3,9.05,33.5,24.330000000000002,1.0,4.0,53.970000000000006,15.05,6.9,8.1,18.3,0.90779795265,0.0994473643,0.5305160756,0.45,0,False
2019020348,23.0,3.2,9.25,33.4,25.994999999999997,1.2,4.2,54.55,15.3,6.3,8.3,17.5,0.9072370551999999,0.09481100065,0.5243201881500001,0.45,0,False
2019020367,23.0,3.15,9.25,33.85,26.994999999999997,1.25,4.35,54.029999999999994,14.75,6.5,8.2,17.0,0.9088469037,0.0921594855,0.5257641536500001,0.5,0,True
2019020382,23.0,2.95,8.35,33.1,23.995,1.1,4.2,53.265,15.0,6.25,8.65,16.75,0.9077575790999999,0.08728816195,0.52150788125,0.45,0,True
2019020414,23.0,3.1,8.45,32.6,26.495000000000005,1.15,4.05,52.855,15.5,5.7,8.65,18.25,0.9028372742,0.0962370256,0.5152004715499999,0.4,0,False
2019020418,23.0,3.35,7.9,33.25,28.160000000000004,1.2,3.9,51.92,15.7,5.8,9.05,18.35,0.9015872742000001,0.10281597295,0.5128842950999999,0.45,1,False
2019020432,23.0,3.3,7.8,32.7,26.494999999999997,1.15,3.85,50.785000000000004,15.5,5.8,8.85,18.2,0.89873013135,0.10245260085,0.51039692135,0.4,1,True
2019020453,23.0,3.3,7.3,32.1,26.995000000000005,1.1,3.7,50.43,15.65,6.25,8.9,18.5,0.8993794819999998,0.1060732905,0.505066039,0.4,1,True
2019020481,23.0,3.35,7.5,31.9,28.495000000000005,1.1,3.55,50.62500000000001,15.5,6.2,8.9,19.25,0.8990716001999998,0.1087203493,0.5033752176999999,0.45,1,False
2019020496,23.0,3.05,7.5,32.05,28.495000000000005,1.1,3.55,50.19500000000001,15.5,5.75,8.95,19.15,0.8962974066499999,0.10028017839999999,0.5072908803499999,0.4,1,True
2019020514,23.0,2.85,7.05,30.9,25.160000000000004,0.9,3.5,49.18500000000001,15.3,6.0,8.9,19.15,0.9025474066499999,0.0971012145,0.49479088034999996,0.4,0,True
2019020518,23.0,2.9,6.85,30.65,25.160000000000004,0.9,3.4,49.905,15.0,6.35,8.75,19.1,0.9019956825000002,0.09870835735000001,0.49090610864999995,0.4,0,True
2019020532,23.0,2.8,7.15,30.7,26.410000000000004,0.9,3.3,50.545,14.8,6.55,8.6,20.1,0.8993200972000002,0.09495219969999999,0.48788413065,0.35,1,False
2019020547,23.0,2.8,7.05,30.95,27.660000000000004,0.95,3.3,50.260000000000005,14.6,6.35,8.9,19.65,0.8980238009000001,0.09476366275,0.48381961450000005,0.35,1,True
2019020563,23.0,2.95,6.75,30.75,27.410000000000004,0.95,3.35,49.995,14.85,6.35,8.75,19.4,0.8976583524,0.09948502499999998,0.48117892190000006,0.4,1,True
2019020579,23.0,3.1,6.95,29.8,29.410000000000004,1.05,3.5,50.589999999999996,15.3,6.3,8.3,20.4,0.9003459791500001,0.1122555878,0.47061632875,0.45,1,True
2019020599,23.0,3.25,7.3,29.65,30.245000000000005,1.05,3.45,50.755,15.3,6.3,8.05,20.25,0.9006014070000002,0.11619824009999999,0.4687956247500001,0.5,1,True
2019020611,23.0,3.15,7.4,29.65,25.244999999999997,0.9,3.35,51.330000000000005,16.0,6.5,8.2,20.05,0.90269467675,0.11396747084999999,0.4623966901,0.5,0,False
2019020637,23.0,3.3,7.45,29.35,27.244999999999997,1.0,3.45,52.73,16.3,6.9,8.5,19.8,0.9055912284500002,0.11843370180000001,0.46204766415,0.55,1,True
2019020651,23.0,3.45,7.35,29.6,28.080000000000002,0.95,3.25,52.169999999999995,16.4,7.1,8.45,20.2,0.90888503605,0.12051703514999998,0.45582276455,0.6,1,True
2019020663,23.0,3.5,7.25,29.3,28.080000000000002,0.95,3.15,53.515,16.7,7.5,8.25,21.15,0.9172111040500001,0.12270558734999999,0.4476200908,0.65,0,True
2019020681,23.0,3.3,7.15,29.3,23.915,0.7,3.05,53.65,16.1,7.4,7.85,21.8,0.9081739419000001,0.11568977709999999,0.45349483200000007,0.6,0,True
2019020692,23.0,3.35,7.75,29.25,22.915,0.65,2.95,53.589999999999996,16.6,7.05,7.8,22.4,0.9045870526000002,0.11729962559999998,0.4513977766,0.55,0,False
2019020704,23.0,3.6,7.95,30.15,22.915,0.65,2.95,54.294999999999995,16.2,6.95,7.1,22.0,0.9021710862000001,0.12171139035,0.4602480661,0.6,0,False
2019020721,23.0,3.5,7.95,30.55,21.04,0.65,3.25,55.015,15.95,7.25,6.95,20.05,0.9090621117999997,0.11324744049999999,0.46728011345000003,0.65,0,True
2019020739,23.0,3.25,7.95,30.7,19.375,0.6,3.3,54.94,15.65,7.1,6.45,19.9,0.9061454451499997,0.10666849315,0.47446761345000005,0.6,1,True
2019020754,23.0,3.3,7.95,30.35,21.875,0.65,3.3,55.25999999999999,15.7,7.0,6.5,19.75,0.91007401655,0.10771015980000001,0.46939816900000003,0.65,1,True
2019020772,23.0,3.25,9.55,30.85,20.375,0.65,3.45,56.085,15.55,6.65,6.5,19.85,0.9096771911499999,0.10421767529999999,0.48097554994999997,0.65,1,True
2019020781,23.0,3.1,9.45,30.65,17.875,0.6,3.5,55.960000000000015,15.95,6.55,6.45,19.45,0.9172544112499998,0.09821767529999999,0.47440078854999995,0.65,0,False
2019020793,23.0,3.3,9.45,29.95,19.54,0.65,3.55,56.980000000000004,16.05,6.85,6.4,19.15,0.9207544112499999,0.10526895735,0.46561499604999995,0.7,0,False
2019020808,23.0,3.45,9.35,29.85,19.54,0.65,3.3,57.43000000000001,16.7,6.85,6.95,19.35,0.9167003572000001,0.11167921379999998,0.4661629412499999,0.7,0,False
2019020812,23.0,3.5,9.15,29.85,19.54,0.65,3.35,56.65999999999999,16.85,6.65,7.1,20.25,0.9160128571999999,0.11310778524999998,0.4658633157499999,0.75,0,True
2019020835,23.0,3.35,9.65,29.65,17.04,0.6,3.4,56.5,16.65,6.85,7.55,20.25,0.9177726916000001,0.10793537144999998,0.46436722145,0.75,0,True
2019020853,23.0,3.4,10.85,29.0,18.29,0.65,3.4,56.9,16.95,6.55,7.2,19.65,0.9173672862,0.11049947399999997,0.4614513454499999,0.75,1,False
2019020864,23.0,3.25,11.1,28.65,17.29,0.6,3.3,56.385000000000005,16.6,6.4,7.0,19.35,0.9139539328499999,0.10685023649999999,0.4649472804,0.7,1,True
2019020879,23.0,3.35,12.45,29.55,17.79,0.6,3.25,55.94000000000001,16.0,6.5,7.15,18.75,0.91304649185,0.1019395222,0.46878527459999997,0.7,1,True
2019020909,23.0,3.3,12.9,29.15,16.955000000000002,0.6,3.3,55.92500000000001,16.05,6.6,7.5,18.7,0.9164947677,0.10164712455,0.4571256934499999,0.7,1,False
2019020932,23.0,3.2,13.0,29.75,18.62,0.65,3.4,56.26000000000001,15.2,6.5,7.4,18.1,0.9095269805499999,0.09719368325,0.4740581646999999,0.65,1,False
2019020956,23.0,3.1,12.7,30.05,16.62,0.55,3.25,55.53000000000001,15.5,6.25,7.1,18.75,0.9081698376999998,0.09419804055,0.47593316469999997,0.6,1,True
2019020969,23.0,3.2,12.75,29.95,15.785000000000002,0.55,3.3,55.595000000000006,15.55,6.55,7.35,19.1,0.91169154125,0.09872185005000002,0.4721201855,0.6,0,False
2019020988,23.0,3.3,12.65,30.3,20.785000000000004,0.65,3.25,54.94500000000001,15.4,6.8,7.95,18.6,0.9092928925999999,0.1009004993,0.47633705300000007,0.6,0,True
2019021003,23.0,3.3,12.5,30.85,23.285000000000004,0.7,3.15,55.05499999999999,16.25,6.9,8.25,18.65,0.9131217214000001,0.09949384965000002,0.48637709875000007,0.6,0,True
2019021013,23.0,3.3,12.0,30.6,23.285000000000004,0.7,3.1,55.145,16.1,7.1,8.25,18.45,0.9130513484000001,0.10007255335000002,0.48954621430000006,0.6,0,True
2019021032,23.0,3.15,12.15,30.8,24.950000000000003,0.75,3.15,55.13000000000001,16.0,7.1,8.7,18.95,0.9125261383000002,0.09656576600000003,0.48957638020000005,0.55,1,False
2019021047,23.0,3.05,11.95,31.2,25.990000000000002,0.75,2.9,55.34000000000001,16.0,7.05,9.05,20.05,0.9107633178000002,0.09402493115000002,0.4919795154,0.5,1,True
2019021064,23.0,3.35,12.15,30.4,25.990000000000002,0.75,2.85,55.975,16.6,7.2,9.25,20.65,0.9123258178,0.10444159780000002,0.47684994225,0.55,1,False
2019021077,23.0,3.25,12.15,30.5,23.490000000000002,0.7,2.9,55.795,16.85,7.0,9.3,21.0,0.9092089347000002,0.10212678300000003,0.48392764494999996,0.5,1,False
2019020322,8.0,3.5,6.85,33.85,18.325,0.65,3.2,49.25,13.95,6.95,12.25,26.05,0.9092113231000003,0.10134732764999999,0.5085160098999999,0.55,0,True
2019020331,8.0,3.45,6.75,33.65,16.66,0.6,3.15,49.895,13.65,6.9,11.95,25.85,0.9030843106,0.10030566099999998,0.51581771485,0.5,1,False
2019020352,8.0,3.25,6.55,33.35,19.994999999999997,0.6,3.05,50.325,13.65,7.4,11.95,26.1,0.9056744007,0.09574216894999998,0.520773195,0.45,1,False
2019020374,8.0,3.3,6.35,34.15,18.330000000000002,0.55,3.15,50.165,13.7,7.4,11.7,26.25,0.9032611277000001,0.09414871504999998,0.5297805234499999,0.45,1,False
2019020390,8.0,3.25,6.45,34.25,16.665,0.5,3.1,50.31,13.55,7.8,12.05,26.35,0.8911399155999999,0.09264292354999999,0.5399646431,0.45,1,False
2019020404,8.0,3.15,6.55,34.75,16.665,0.5,3.0,51.015,13.85,7.65,11.95,26.75,0.8889593882000002,0.09005283345,0.5409774635999999,0.4,1,False
2019020417,8.0,3.25,6.65,35.15,17.330000000000002,0.5,2.9,50.265,14.3,7.55,12.2,27.4,0.8888810183,0.09215367374999998,0.5392239243499999,0.4,0,True
2019020425,8.0,3.1,6.2,34.95,16.330000000000002,0.45,2.7,50.709999999999994,13.75,8.0,11.7,27.75,0.8844692535999998,0.08781720565,0.5358083991999999,0.35,1,True
2019020439,8.0,3.05,6.3,35.7,14.330000000000002,0.35,2.45,50.58,14.35,8.05,12.2,28.15,0.8830626039499998,0.08333002614999999,0.5457592591499999,0.35,1,False
2019020448,8.0,3.0,6.1,36.05,13.495000000000001,0.35,2.5,50.86,14.6,8.25,12.8,29.35,0.8848374957,0.0812845716,0.5470291004499999,0.35,0,False
2019020474,8.0,3.0,6.0,35.85,13.495000000000001,0.35,2.4,51.94500000000001,14.85,8.25,12.75,29.2,0.8918664811999999,0.08161217195,0.53990227665,0.4,0,False
2019020485,8.0,2.95,6.0,35.25,15.995000000000001,0.35,2.35,51.7,14.65,8.3,12.1,31.1,0.8936216994,0.0810332246,0.5306372663000001,0.4,1,True
2019020506,8.0,2.9,6.4,34.9,17.245,0.4,2.45,51.86,14.45,8.4,12.65,30.8,0.8924341481999999,0.08065008285000001,0.5250817107500001,0.4,1,False
2019020532,8.0,2.7,6.9,35.6,17.245,0.4,2.35,51.955000000000005,14.4,8.1,12.9,30.15,0.8931484338999999,0.07319218390000001,0.5356282991500001,0.35,0,False
2019020545,8.0,2.8,6.9,35.3,22.245,0.5,2.2,51.895,14.3,8.4,12.5,30.1,0.8957125364499999,0.07680329500000002,0.53535948195,0.4,0,False
2019020561,8.0,2.75,6.9,35.9,22.245,0.5,2.2,52.275,13.7,8.3,12.0,29.6,0.8981569809000002,0.07338994165000001,0.53605644725,0.4,0,True
2019020577,8.0,2.8,7.05,36.0,27.245000000000005,0.55,2.25,52.185,13.7,8.4,11.95,29.1,0.8939530453000002,0.07499250575000001,0.5448767935500001,0.4,0,False
2019020594,8.0,2.95,7.05,36.55,28.080000000000002,0.5,2.05,52.375,13.6,8.0,11.65,29.15,0.8935350725000001,0.07718845170000001,0.54906044255,0.4,0,True
2019020608,8.0,3.05,6.85,37.1,30.580000000000002,0.55,2.05,52.685,13.75,7.85,10.95,28.85,0.8880588819999999,0.0787146145,0.5531560498,0.4,0,True
2019020618,8.0,3.05,7.25,37.25,33.08,0.65,2.2,52.30500000000001,13.95,7.9,10.85,28.85,0.8828067811499999,0.07940036284999999,0.5551155361,0.35,0,True
2019020629,8.0,2.95,6.75,37.05,32.08,0.6,2.1,51.84000000000001,14.2,7.6,10.5,28.75,0.8846008011000001,0.0766552648,0.5574870775999999,0.35,1,False
2019020647,8.0,2.9,7.0,37.4,32.08,0.6,2.15,51.660000000000004,14.25,7.45,10.8,28.8,0.8898683596,0.0748123161,0.5572703928499999,0.35,1,False
2019020660,8.0,2.95,7.45,37.0,27.080000000000002,0.55,2.3,51.395,14.35,7.2,11.05,29.0,0.8899809721999998,0.07699485575,0.5463715164499999,0.35,1,False
2019020669,8.0,2.8,7.25,36.4,27.080000000000002,0.55,2.15,51.52,14.25,7.3,11.3,30.15,0.8932489460499999,0.07440670869999999,0.5450118673,0.35,0,True
2019020679,8.0,2.9,7.35,35.85,28.080000000000002,0.6,2.3,51.25,14.1,6.9,10.75,29.6,0.9032489460500001,0.0788245881,0.53634289915,0.35,1,False
2019020693,8.0,2.8,7.25,35.3,28.080000000000002,0.6,2.3,50.790000000000006,13.95,6.85,10.75,28.85,0.9046018872499999,0.07736062415,0.5340480273500001,0.35,0,False
2019020709,8.0,2.75,7.55,34.45,27.665,0.6,2.35,50.85,13.55,6.95,10.35,28.45,0.9103079627499999,0.0777891956,0.5287522492000002,0.4,1,True
2019020725,8.0,2.8,7.35,34.85,27.665,0.6,2.45,50.86,13.8,6.35,11.1,27.8,0.91471972745,0.07876776035000001,0.5302483732500002,0.45,1,False
2019020731,8.0,2.65,7.25,34.5,27.665,0.6,2.6,51.660000000000004,13.1,6.0,11.75,28.6,0.9119246964000002,0.07643675800000001,0.5260057585500001,0.4,0,False
2019020748,8.0,2.75,8.1,34.5,27.665,0.6,2.6,51.65500000000001,12.5,6.05,11.55,27.6,0.9149908985000001,0.07893675800000002,0.5204333168,0.45,1,False
2019020768,8.0,2.85,8.1,34.45,27.665,0.6,2.6,51.175000000000004,12.6,6.1,12.45,27.5,0.9107752122000001,0.08215645495000001,0.5189562445000001,0.4,1,False
2019020782,8.0,2.75,8.3,34.8,22.665,0.55,2.7,51.779999999999994,12.7,6.0,13.0,25.3,0.9083996466,0.07918675800000002,0.5252721206500001,0.35,0,False
2019020794,8.0,2.75,7.9,34.85,21.415,0.5,2.55,51.3,12.5,5.85,12.35,24.7,0.9087213969000001,0.07746262005000001,0.5317006921,0.35,1,True
2019020807,8.0,2.9,7.9,34.45,23.915,0.55,2.6,51.95,12.5,5.95,12.2,24.5,0.9137213969000001,0.08201411505000002,0.5241410103999999,0.4,1,False
2019020815,8.0,2.9,7.8,34.45,18.915,0.45,2.6,51.485,12.45,5.75,12.55,25.05,0.9092342174500001,0.08201411505000002,0.5298152329999999,0.35,0,False
2019020828,8.0,2.9,8.6,34.1,18.915,0.45,2.6,51.775,11.95,5.7,12.0,25.35,0.9064564396500001,0.08291850780000001,0.5291543818,0.35,1,True
2019020845,8.0,2.9,8.05,34.15,14.915000000000001,0.45,2.8,51.67999999999999,11.75,5.55,13.1,25.4,0.9114460446499999,0.08270483260000001,0.5236463604499999,0.4,1,True
2019020860,8.0,2.7,7.95,33.25,12.415000000000001,0.4,2.8,51.73499999999999,12.1,5.7,13.25,26.15,0.9127204074499999,0.07978816595,0.5184328111,0.4,1,False
2019020877,8.0,2.6,8.45,32.5,9.915000000000001,0.35,3.0,51.665,12.15,5.75,13.8,26.35,0.9166419761,0.0787084317,0.51348753065,0.4,0,True
2019020891,8.0,2.4,8.55,31.8,7.415000000000001,0.25,2.95,51.989999999999995,11.55,5.6,13.95,26.5,0.92141145145,0.07461861615000001,0.508192201,0.4,0,True
2019020900,8.0,2.4,8.65,32.05,9.080000000000002,0.3,2.95,52.415,11.4,5.5,13.75,26.55,0.9187130387500002,0.07438052095000001,0.51224111405,0.4,1,False
2019020923,8.0,2.5,8.4,31.7,9.080000000000002,0.3,2.8,51.47499999999999,12.05,5.6,14.25,26.5,0.9153685571500001,0.07778596965000002,0.5068239959999999,0.4,0,True
2019020935,8.0,2.55,7.95,31.4,12.415000000000001,0.4,2.75,51.209999999999994,11.9,5.35,13.75,25.2,0.9114226111999999,0.0810327229,0.5126304476,0.4,0,False
2019020952,8.0,2.65,7.95,31.45,12.415000000000001,0.4,2.7,51.59999999999999,12.1,5.75,13.5,23.95,0.9122906667499999,0.08405691645,0.5121223175499999,0.45,0,False
2019020969,8.0,2.65,8.8,32.0,11.415000000000001,0.35,2.55,51.829999999999984,12.35,5.9,13.45,23.95,0.9189573334000001,0.08234173975,0.5151021155,0.5,1,False
2019020985,8.0,2.7,8.8,32.15,11.415000000000001,0.35,2.5,51.779999999999994,12.45,6.15,13.7,24.2,0.9190749804500001,0.08338903705,0.5128006017499999,0.5,1,False
2019021004,8.0,2.7,8.6,32.6,10.165000000000001,0.3,2.45,52.289999999999985,12.4,6.5,14.15,23.6,0.9143831037,0.08233021350000001,0.5177672482,0.45,1,True
2019021020,8.0,2.8,8.7,32.7,10.165000000000001,0.3,2.45,52.129999999999995,12.25,6.65,14.15,24.05,0.9093831037,0.08475571595,0.5189854098999999,0.45,0,False
2019021034,8.0,3.05,9.05,32.4,10.165000000000001,0.3,2.3,51.154999999999994,12.25,6.85,13.65,23.95,0.9119805062999999,0.09285594905,0.5189095757000002,0.5,0,True
2019021054,8.0,2.85,8.95,32.0,8.5,0.25,2.3,51.24499999999999,12.2,6.55,13.2,23.85,0.9045043663500001,0.08785594904999999,0.52696217615,0.45,0,True
2019021071,8.0,2.7,9.05,32.1,8.5,0.25,2.4,50.735,11.85,6.6,12.25,24.0,0.9055480096,0.0830765373,0.5290565324500001,0.45,1,False
2019020300,52.0,2.65,4.65,33.15,12.830000000000002,0.5,3.0,51.165,11.6,7.7,10.7,24.1,0.9084728499999999,0.08144486799999999,0.5074290093500001,0.5,0,False
2019020325,52.0,2.65,4.65,32.15,13.080000000000002,0.5,2.95,51.39,11.85,7.95,10.3,23.2,0.91212560145,0.08295877959999999,0.4960460306500001,0.55,0,False
2019020342,52.0,2.55,4.85,31.9,13.080000000000002,0.5,2.95,51.535000000000004,12.35,8.15,10.45,23.05,0.9159717552999999,0.08029211295,0.4912529514000001,0.55,0,True
2019020356,52.0,2.65,4.95,31.4,13.080000000000002,0.5,2.95,50.735,12.65,7.85,11.0,22.75,0.9163180756499998,0.08467245479999999,0.4887195300499999,0.55,1,True
2019020389,52.0,2.65,5.25,31.85,13.080000000000002,0.5,3.1,51.114999999999995,12.75,7.75,11.05,21.75,0.9133481507999999,0.0820331586,0.49652912754999995,0.55,0,False
2019020396,52.0,2.65,6.65,31.55,14.745000000000001,0.55,3.15,51.199999999999996,12.6,7.8,10.85,21.55,0.9143329992999998,0.0835815457,0.49555666625,0.55,0,False
2019020415,52.0,2.65,7.0,30.9,14.745000000000001,0.55,3.15,51.154999999999994,12.3,7.65,10.6,21.05,0.91778127515,0.08653609115,0.49176878745,0.55,0,True
2019020431,52.0,2.6,6.8,31.15,13.910000000000002,0.5,3.0,51.58,12.2,7.6,10.55,20.95,0.9273400986999999,0.08455840355,0.4884453747500001,0.55,1,True
2019020445,52.0,2.75,7.25,30.65,12.245000000000001,0.4,2.85,52.33999999999999,12.65,7.65,10.9,21.0,0.9312686700999997,0.09039173689999999,0.4831610039500001,0.6,0,True
2019020463,52.0,2.8,7.75,30.9,9.745,0.35,2.9,51.779999999999994,13.0,7.75,10.5,20.8,0.9314225162499998,0.09150816434999999,0.47813594130000003,0.6,1,True
2019020477,52.0,2.95,8.0,31.4,10.995,0.4,2.9,51.73,13.1,7.45,10.65,20.8,0.9283922131999999,0.0960536189,0.48149091965,0.65,1,True
2019020491,52.0,3.1,8.4,31.5,11.995,0.45,2.9,52.5,13.15,7.6,10.45,20.3,0.9291095733499999,0.10081552369999999,0.4890737354,0.7,0,True
2019020515,52.0,3.1,8.5,30.65,10.995,0.4,2.7,51.620000000000005,12.85,7.5,10.4,20.8,0.92471563395,0.10216473005000001,0.4831991479499999,0.65,1,True
2019020530,52.0,3.25,8.6,29.85,13.995,0.55,2.85,51.93000000000001,12.75,7.6,10.1,19.95,0.93113924505,0.11174806339999999,0.47244521255,0.7,1,False
2019020543,52.0,3.25,8.6,30.55,16.494999999999997,0.6,2.85,51.89,12.9,7.4,10.3,20.15,0.9223117518000002,0.10839878109999998,0.48576794705,0.65,1,False
2019020554,52.0,3.1,8.25,30.45,15.245,0.55,2.75,52.565,12.8,7.25,10.75,19.9,0.9218309825500001,0.1046219273,0.4872883141999999,0.6,0,False
2019020577,52.0,3.35,8.6,30.35,16.494999999999997,0.6,2.9,51.35000000000001,12.65,7.05,10.4,19.2,0.9233934825500001,0.11278419515,0.4786978726,0.65,1,False
2019020587,52.0,3.25,8.6,30.05,16.495,0.6,2.9,51.395,12.8,6.85,10.8,20.05,0.91865863405,0.1118207063,0.4739064012000001,0.6,1,False
2019020602,52.0,3.3,8.8,30.05,16.495,0.6,2.9,50.54,12.9,6.8,10.75,19.95,0.9150872054500001,0.1135448442,0.4736078413000001,0.55,0,True
2019020621,52.0,3.35,8.7,29.35,16.495,0.6,2.95,49.489999999999995,13.0,6.5,10.3,19.95,0.9175316499000001,0.1154679211,0.46583910404999995,0.55,0,False
2019020633,52.0,3.5,8.9,29.15,21.495,0.65,3.0,49.67999999999999,13.3,6.15,9.9,20.6,0.9169345411500002,0.1192179211,0.45703584589999985,0.55,1,False
2019020643,52.0,3.45,9.1,30.2,22.745,0.65,2.9,49.29,13.15,5.9,10.55,21.15,0.9106320201500001,0.11657369035000001,0.46747062849999993,0.5,0,True
2019020660,52.0,3.45,9.3,30.0,24.745,0.75,3.05,49.425,13.05,5.85,10.35,21.4,0.9085049805500001,0.11733559509999998,0.47026422044999994,0.45,0,False
2019020675,52.0,3.45,9.3,30.05,24.745,0.75,3.0,50.1,13.05,5.9,10.1,21.95,0.9109934598,0.11712191989999998,0.46712495105,0.5,0,False
2019020678,52.0,3.4,9.1,29.9,24.745,0.75,2.95,49.839999999999996,12.85,6.3,10.35,22.25,0.9099220312499998,0.11602744984999998,0.46767775050000004,0.5,0,True
2019020703,52.0,3.35,7.8,29.65,28.080000000000002,0.8,2.9,49.504999999999995,12.35,6.05,10.2,22.65,0.9044927382999999,0.11755125934999996,0.4649962517,0.45,1,False
2019020721,52.0,3.2,7.35,30.05,26.830000000000002,0.75,2.8,49.724999999999994,12.55,6.0,10.55,23.2,0.9029302383,0.11005125935,0.47022091209999994,0.4,1,True
2019020742,52.0,3.35,7.75,29.6,28.494999999999997,0.8,2.8,49.654999999999994,12.45,6.15,10.6,22.65,0.9058714147500002,0.1148306711,0.4613667454499999,0.45,1,False
2019020758,52.0,3.15,7.2,29.65,28.494999999999997,0.8,2.75,48.714999999999996,12.5,5.95,10.45,23.1,0.8941955905999999,0.10811024100000002,0.46694603455,0.4,0,True
2019020764,52.0,3.15,6.9,29.65,28.494999999999997,0.8,2.85,48.90499999999999,12.6,5.95,10.35,24.5,0.8917917444500001,0.108110241,0.47158419245000005,0.4,0,True
2019020766,52.0,3.05,7.5,28.85,27.244999999999997,0.75,2.85,48.65999999999999,12.3,6.0,10.5,24.95,0.8879254957999999,0.1065059629,0.46479147535000004,0.35,0,True
2019020789,52.0,2.95,6.8,28.85,28.744999999999997,0.75,2.7,47.80999999999999,12.3,6.05,10.25,25.35,0.8839701205500001,0.10317262955000002,0.4585226387,0.3,1,False
2019020799,52.0,2.9,8.15,29.35,28.744999999999997,0.75,2.95,48.11499999999999,12.25,6.0,10.2,24.9,0.8860307266000002,0.10091699045,0.46741152755000004,0.3,1,True
2019020822,52.0,2.8,8.25,29.8,25.745000000000005,0.6,2.8,47.425,12.65,6.15,10.9,25.0,0.8882182266,0.0911723668,0.46903200310000004,0.3,1,False
2019020834,52.0,2.7,8.25,29.85,23.245,0.55,2.85,47.885,12.3,6.2,11.3,25.25,0.8961547344999999,0.08809750050000002,0.4683563274000001,0.3,0,False
2019020843,52.0,2.85,8.35,29.25,23.245,0.55,2.8,47.559999999999995,12.35,6.1,10.85,24.45,0.8997020317999999,0.09299614915000001,0.45916400255,0.35,1,True
2019020858,52.0,2.8,8.5,29.4,25.745000000000005,0.65,2.8,47.57,12.35,6.25,11.35,24.5,0.8959983280999999,0.09067167100000002,0.46407628325,0.35,1,True
2019020872,52.0,2.95,8.85,29.75,24.915,0.65,2.95,47.255,12.25,6.4,10.75,24.05,0.8984021742499999,0.09163515985000001,0.4705723001,0.4,1,False
